mac,hour_of_day,day_of_week,times_seen,lat,lon
C2:A6:AA:87:41:07,3,4,1,,
3E:36:A5:2F:A0:15,3,4,1,,
02:87:D7:C4:96:EF,3,4,1,,
72:B2:31:5F:FF:67,3,4,1,,
EE:D9:B1:81:0B:66,3,4,1,,
F6:8D:65:39:72:C4,3,4,1,,
B6:46:5C:40:ED:20,3,4,1,,
5E:77:84:E5:62:1A,3,4,1,,
DA:5E:EB:C7:26:46,3,4,1,,
4E:E7:59:B3:35:23,3,4,1,,
2E:F0:7A:E2:AD:4A,3,4,1,,
D6:47:36:37:99:93,3,4,1,,
72:E6:42:3E:DE:D7,3,4,1,,
0E:07:03:38:7C:01,3,4,1,,
92:F3:09:15:2E:68,3,4,1,,
C6:BD:F1:3C:FF:02,3,4,1,,
86:CC:B0:21:B4:AF,3,4,1,,
86:9B:A6:5B:82:DF,3,4,1,,
56:11:52:11:FD:34,3,4,1,,
D6:36:C5:13:46:CF,3,4,1,,
C6:CE:61:C4:32:36,3,4,1,,
B6:13:05:23:12:49,3,4,1,,
6E:DD:23:C9:A4:64,3,4,1,,
BE:A2:AF:4B:D2:0D,3,4,1,,
26:84:AF:54:D4:69,3,4,1,,
CA:02:73:1E:3B:96,3,4,1,,
3E:E2:89:33:D2:0F,3,4,1,,
1E:3A:4D:54:FB:CF,3,4,1,,
3A:CC:B9:5D:47:AE,3,4,1,,
DE:20:02:16:62:C2,3,4,1,,
BA:EF:EE:32:A8:95,3,4,1,,
F6:0C:ED:DB:FB:51,3,4,1,,
1E:1A:F8:1D:20:AB,3,4,1,,
76:92:64:C2:95:57,3,4,1,,
7A:8F:9E:E7:41:B3,3,4,1,,
DA:46:32:67:B8:A6,3,4,1,,
BA:43:4F:A8:D5:12,3,4,1,,
2E:EE:BF:85:01:36,3,4,1,,
EA:63:B0:9D:D9:32,3,4,1,,
7E:EA:ED:4B:B4:83,3,4,1,,
52:C1:59:78:BA:14,3,4,1,,
C2:1B:C4:15:C8:38,3,4,1,,
BE:CA:23:E2:8A:B3,3,4,1,,
26:28:DA:33:E6:B5,3,4,1,,
0A:07:78:77:70:94,3,4,1,,
A2:1A:A2:C6:43:84,3,4,1,,
EE:3B:20:FE:5B:7A,3,4,1,,
2A:93:DE:90:CA:CE,3,4,1,,
3E:B0:8B:AD:56:31,3,4,1,,
F6:CD:87:E9:73:5C,3,4,1,,
7A:5B:BB:26:EB:0F,3,4,1,,
5A:57:CD:0F:72:20,3,4,1,,
A2:31:46:50:8B:46,3,4,1,,
72:7F:FD:3D:A8:D7,3,4,1,,
E6:A7:4F:3F:0F:F4,3,4,1,,
56:80:9A:14:8E:20,3,4,1,,
6A:26:92:D6:C3:B5,3,4,1,,
22:37:A6:34:9A:A7,3,4,1,,
A6:7B:1E:DE:20:34,3,4,1,,
86:B1:07:B5:7C:47,3,4,1,,
3A:6A:55:0B:DF:30,3,4,1,,
C2:01:59:C7:25:D5,3,4,1,,
76:37:6A:85:FC:14,3,4,1,,
5E:93:C1:59:F8:54,3,4,1,,
64:6E:69:6A:F1:AF,3,4,5,,
7C:6B:9C:AB:C5:B9,3,4,4,,
F2:E6:1A:AD:AB:BB,3,4,1,,
32:B5:B9:60:D2:85,3,4,1,,
DE:52:7C:30:9C:60,3,4,1,,
26:0F:93:47:E9:1A,3,4,1,,
42:14:F7:E7:54:21,3,4,1,,
DA:C0:16:DF:E3:BE,3,4,1,,
92:A0:D9:11:33:E3,3,4,1,,
CA:CF:F7:E2:35:91,3,4,1,,
06:62:EE:88:C4:33,3,4,1,,
36:62:5E:B2:31:3A,3,4,1,,
82:B4:21:C0:9D:BF,3,4,1,,
E2:74:9F:A0:37:F8,3,4,1,,
2A:E7:67:A9:52:69,3,4,1,,
4E:46:0B:22:33:90,3,4,1,,
3E:67:7A:F4:E8:42,3,4,1,,
24:77:03:95:A9:D0,3,4,3,,
7A:54:8B:97:CD:7F,3,4,1,,
B2:5B:B7:C9:4B:12,3,4,1,,
6E:4E:0A:6E:50:7C,3,4,1,,
EA:75:99:6A:BF:00,3,4,1,,
2E:67:FC:93:ED:F6,3,4,1,,
3E:31:1B:CC:BB:D8,3,4,1,,
A6:07:88:21:83:F3,3,4,1,,
A4:6B:B6:E8:68:1D,3,4,6,,
96:A6:51:68:C2:1E,3,4,1,,
E2:3D:BA:94:C5:DE,3,4,1,,
C2:EC:A5:8B:E2:9F,3,4,1,,
96:D4:50:11:4E:EE,3,4,1,,
1E:48:F7:47:30:FC,3,4,1,,
86:5E:50:C4:B8:7C,3,4,1,,
92:FD:1C:EF:EA:83,3,4,1,,
A6:C3:82:A8:FB:C8,3,4,1,,
06:17:6F:8C:15:CE,3,4,1,,
96:68:3D:93:E6:50,3,4,1,,
52:F4:0D:15:B9:32,3,4,1,,
B2:5E:72:7C:E2:EB,3,4,1,,
C6:C0:15:30:9F:07,3,4,1,,
6E:61:7D:35:3C:ED,3,4,1,,
BA:3D:A3:76:5B:F3,3,4,1,,
76:CD:F6:A7:A8:F6,3,4,1,,
12:3C:FD:51:6B:29,3,4,1,,
16:E0:BD:2C:D4:17,3,4,1,,
92:D8:FA:8D:65:66,3,4,1,,
52:50:9C:68:71:15,3,4,1,,
6E:29:A7:68:99:22,3,4,1,,
26:48:91:E5:47:F7,3,4,1,,
1A:BF:0A:E4:D4:CB,3,4,1,,
7A:A7:D2:C2:DC:8E,3,4,1,,
F6:1B:84:69:5A:C4,3,4,1,,
7A:0B:1E:52:47:0D,3,4,1,,
6E:48:5D:6B:76:04,3,4,1,,
62:04:82:3E:26:B2,3,4,1,,
12:3A:73:1A:1D:45,3,4,1,,
46:D4:48:29:07:8C,3,4,1,,
42:2B:A8:CA:6B:A8,3,4,1,,
02:8E:BA:E1:81:89,3,4,1,,
DA:A1:19:1E:FC:9B,3,4,1,,
9E:80:9D:BA:E8:D3,3,4,1,,
4E:B7:2A:7A:D5:7A,3,4,1,,
EA:48:A7:79:D6:7D,3,4,1,,
62:EF:0E:C8:16:0E,3,4,1,,
46:EB:48:39:D5:F6,3,4,1,,
52:BE:A5:6F:33:FB,3,4,1,,
96:8C:A9:17:D5:A0,3,4,1,,
6E:19:A1:E7:17:D3,3,4,1,,
DA:C7:A0:7A:10:DA,3,4,1,,
56:D0:C3:71:BB:56,3,4,1,,
72:8A:3D:1E:0D:1A,3,4,1,,
C6:C7:27:D2:DD:C6,3,4,8,,
92:5F:F3:33:20:90,3,4,1,,
4E:2E:47:CB:10:8B,3,4,1,,
5A:0E:C4:B7:C5:06,3,4,1,,
E6:EA:FD:FB:04:0E,3,4,1,,
16:9F:57:6D:3E:FF,3,4,1,,
5E:AC:9B:9A:9F:45,3,4,1,,
1A:93:7B:FE:B2:AF,3,4,1,,
86:D1:B1:ED:93:68,3,4,1,,
1E:AF:A3:55:82:55,3,4,1,,
DC:71:96:85:CB:EF,3,4,2,,
E6:4D:9B:B3:1A:79,3,4,1,,
42:04:BB:A4:B6:6D,3,4,1,,
E6:2F:57:42:DE:33,3,4,1,,
D2:BC:38:91:09:48,3,4,1,,
C2:F9:98:27:BD:DB,3,4,1,,
6A:6F:B4:3C:4F:3F,3,4,1,,
AE:BB:7D:FA:EE:9F,3,4,1,,
A6:EF:7A:5B:4C:88,3,4,1,,
0E:C5:53:47:36:7C,3,4,1,,
CA:71:E5:AD:31:81,3,4,1,,
8A:CB:88:9B:B3:9B,3,4,1,,
56:45:87:80:C9:80,3,4,1,,
52:79:16:43:C0:63,3,4,1,,
42:92:E0:CA:A0:0C,3,4,1,,
0A:BA:12:F9:3F:59,3,4,1,,
F0:B6:1E:BB:69:A8,3,4,9,,
12:7D:15:A0:78:34,3,4,1,,
2E:1D:56:A0:CB:4B,3,4,1,,
0A:12:7B:D0:2F:CB,3,4,1,,
92:A2:36:18:41:18,3,4,1,,
92:2A:BE:84:B2:55,3,4,1,,
62:C0:D0:D7:C8:0C,3,4,1,,
FA:77:A5:C3:0A:6B,3,4,1,,
2E:33:5E:D3:79:81,3,4,1,,
DA:A1:19:66:7F:C4,3,4,1,,
52:91:28:5A:6D:A8,3,4,1,,
66:2A:66:0D:E8:39,3,4,1,,
4E:71:FA:AC:BD:EE,3,4,1,,
A2:EE:C6:56:14:3D,3,4,1,,
82:E1:1D:A7:A7:7A,3,4,1,,
16:38:73:F1:00:C1,3,4,1,,
3A:A6:E5:C5:AF:A8,3,4,1,,
06:B4:BC:14:83:52,3,4,1,,
AA:BD:CB:70:F6:68,3,4,1,,
FA:C8:48:8C:1C:7B,3,4,1,,
26:AC:75:07:DC:E3,3,4,1,,
82:F5:76:EB:B3:05,3,4,1,,
36:EE:30:11:ED:93,3,4,1,,
DA:59:E2:C6:6C:CD,3,4,1,,
76:B9:1C:8D:CF:AA,3,4,1,,
AE:9A:1C:DC:DF:7D,3,4,1,,
0A:51:F3:4C:47:D0,3,4,1,,
16:1A:32:35:20:B6,3,4,1,,
EE:5B:87:57:D9:D8,3,4,1,,
62:AE:01:E0:0E:D2,3,4,1,,
F6:78:34:8E:67:F7,3,4,1,,
56:02:99:C7:AD:6E,3,4,1,,
96:27:95:33:17:5A,3,4,1,,
92:C1:54:6A:42:1C,3,4,1,,
26:7F:C6:E8:87:0F,3,4,1,,
02:C0:29:FE:29:39,3,4,1,,
52:3F:F6:8D:D1:5A,3,4,1,,
F6:82:0E:5E:9F:63,3,4,1,,
6E:1F:3A:7D:FC:28,3,4,1,,
32:5A:43:2B:AC:77,3,4,1,,
FA:FA:14:36:5C:CE,3,4,1,,
92:C7:3B:C1:73:41,3,4,1,,
E2:0C:F9:08:F1:42,3,4,1,,
EA:0B:45:08:9B:34,3,4,1,,
62:3C:48:44:1D:F5,3,4,1,,
0E:2B:01:8A:51:1D,3,4,1,,
DA:A1:19:35:6B:59,3,4,1,,
D6:96:A5:60:2A:D2,3,4,1,,
3A:12:B9:88:64:93,3,4,1,,
32:E7:AB:C2:B0:09,3,4,1,,
02:7D:2A:41:F9:E1,3,4,1,,
82:B5:E6:A2:F0:5D,3,4,1,,
8A:4F:39:6F:88:19,3,4,1,,
F2:F3:AB:2B:5E:19,3,4,1,,
36:FF:0C:2F:DF:46,3,4,1,,
D2:0B:F6:25:4D:4C,3,4,1,,
8E:EA:B4:76:4F:B3,3,4,1,,
EE:43:E0:F4:F6:CB,3,4,1,,
CE:8B:38:E2:62:F9,3,4,1,,
36:2D:27:C5:E0:CC,3,4,1,,
A6:ED:29:6D:21:26,3,4,1,,
62:8F:28:08:14:11,3,4,1,,
3E:7E:A6:C3:77:CB,3,4,1,,
96:98:3D:1F:0A:3B,3,4,1,,
3E:06:7F:93:8A:1E,3,4,1,,
E6:4D:D8:14:4D:29,3,4,1,,
C2:29:96:12:68:45,3,4,1,,
B6:FE:6A:F4:1A:64,3,4,1,,
D6:5E:FB:7D:FB:DC,3,4,1,,
E2:FB:D4:C1:DE:FF,3,4,1,,
0A:C6:E1:42:BE:EC,3,4,1,,
02:F4:4E:50:AB:80,3,4,1,,
9E:C7:99:D3:45:7D,3,4,1,,
E2:2D:8D:8E:D1:D2,3,4,1,,
6E:DD:88:4B:D9:2A,3,4,1,,
56:49:FF:9F:34:BC,3,4,1,,
5A:43:51:45:40:AD,3,4,1,,
A2:51:68:FF:72:3C,3,4,1,,
82:B7:95:1B:0C:2A,3,4,1,,
6E:A0:18:55:78:CF,3,4,1,,
EE:C0:0E:35:CA:AE,3,4,1,,
4A:43:EC:51:26:CE,3,4,1,,
BA:33:8D:18:89:8A,3,4,1,,
46:AC:F8:46:82:36,3,4,1,,
0A:4A:0C:53:58:62,3,4,1,,
36:CD:BB:A2:3C:A8,3,4,1,,
2A:9B:91:A2:34:0C,3,4,1,,
0E:7C:07:36:E0:15,3,4,1,,
EA:5D:E9:DD:93:8F,3,4,1,,
66:B3:DD:BF:9F:CF,3,4,1,,
EA:61:7D:7F:97:99,3,4,1,,
16:9C:F0:04:44:7A,3,4,1,,
70:A6:CC:0A:39:44,3,4,7,,
9A:C7:A3:2A:12:13,3,4,1,,
66:22:55:44:74:B1,3,4,1,,
4A:14:62:88:78:9C,3,4,1,,
4A:92:A2:F3:F5:D5,3,4,1,,
BA:58:0F:4D:9A:4F,3,4,1,,
F6:A3:EA:3F:EF:45,3,4,1,,
B2:40:45:7F:F6:EF,3,4,1,,
96:8D:C5:A8:31:42,3,4,1,,
28:7F:CF:5F:68:1F,3,4,1,,
D6:8C:E4:C1:14:BF,3,4,1,,
C6:16:D5:57:28:9D,3,4,1,,
5E:CF:FE:4C:6D:AD,3,4,1,,
72:7B:4F:B9:EA:49,3,4,1,,
CE:74:3A:81:3A:C2,3,4,1,,
BE:5C:AC:DD:E5:0E,3,4,1,,
2A:BB:5C:D8:D3:74,3,4,1,,
4E:81:5A:DE:2E:4F,3,4,1,,
A2:E4:D6:86:95:32,3,4,1,,
2A:56:AA:69:E8:47,3,4,1,,
AE:31:99:34:FE:CD,3,4,1,,
2C:57:41:53:3D:EB,3,4,1,,
26:B6:4C:D6:9C:CC,3,4,1,,
66:4F:B6:D9:4F:87,3,4,1,,
C2:7C:55:73:AF:6D,3,4,1,,
7A:00:7A:9C:C8:23,3,4,1,,
A4:97:B1:12:E6:09,3,4,1,,
E6:5F:B7:32:7E:0A,3,4,1,,
66:3A:C9:18:59:7E,3,4,1,,
F6:FC:B9:90:82:95,3,4,1,,
6E:B9:0A:40:0F:92,3,4,1,,
4A:60:F4:76:E1:FC,3,4,1,,
56:6F:64:41:EA:CB,3,4,1,,
F6:09:28:4D:EC:31,3,4,1,,
AE:9D:7C:6D:F4:9F,3,4,1,,
1E:08:CF:40:C2:44,3,4,1,,
8E:12:D6:17:BE:AA,3,4,2,,
FE:20:40:C4:9B:1F,3,4,1,,
AA:8A:B2:20:B2:19,3,4,1,,
06:5D:0C:28:E3:84,3,4,1,,
42:F8:6B:D7:0D:88,3,4,1,,
F2:E1:B3:8C:4E:57,3,4,1,,
82:4B:D5:D3:05:5E,3,4,1,,
16:F1:15:51:08:66,3,4,1,,
B6:D2:26:A9:CD:DD,3,4,1,,
BE:79:C0:02:05:F9,3,4,1,,
C2:DE:95:43:AB:CC,3,4,1,,
52:4E:37:BC:66:D3,3,4,1,,
EE:B0:2A:89:FC:8E,3,4,1,,
1E:03:7B:60:2E:D3,3,4,1,,
3A:00:A1:E4:BD:C2,3,4,1,,
AE:5A:26:75:85:54,3,4,1,,
02:3B:03:15:8F:30,3,4,1,,
CE:31:37:A9:8D:5D,3,4,1,,
AA:5A:87:1E:14:A9,3,4,1,,
26:83:71:DD:30:59,3,4,1,,
D2:B6:E0:7D:E0:45,3,4,1,,
A2:8D:06:A5:52:81,3,4,1,,
32:26:F5:05:B3:27,3,4,1,,
1E:34:DF:A7:77:09,3,4,1,,
AE:96:91:85:1F:DD,3,4,1,,
C6:0B:FC:DB:B5:E0,3,4,1,,
7A:08:D1:95:81:90,3,4,1,,
AA:4D:20:47:1B:9D,3,4,1,,
F2:ED:C7:99:FB:18,3,4,1,,
1A:01:E6:2E:DD:CB,3,4,1,,
DE:FC:78:F4:ED:47,3,4,1,,
62:29:34:DE:A8:CA,3,4,1,,
6E:4F:E8:AB:BC:49,3,4,1,,
0A:64:F4:61:53:65,3,4,1,,
BE:B5:94:A5:BF:A2,3,4,1,,
AA:24:C1:FF:B5:57,3,4,1,,
12:7E:08:05:6A:0B,3,4,1,,
5E:D5:75:68:EE:C5,3,4,1,,
8E:64:CB:21:A3:56,3,4,1,,
F2:80:97:22:DE:D3,3,4,1,,
CE:44:EB:9C:A7:CC,3,4,1,,
72:02:37:23:E0:BE,3,4,1,,
16:4C:D5:3A:39:02,3,4,1,,
12:F2:D9:96:5D:1E,3,4,1,,
CA:96:66:4E:9B:8A,3,4,1,,
5A:54:65:57:45:B5,3,4,1,,
10:68:38:E9:91:66,3,4,1,,
C6:5F:0F:4E:10:14,3,4,1,,
DE:DE:A6:A8:B6:03,3,4,1,,
6A:62:48:CA:BF:E8,3,4,1,,
6A:FD:D4:5C:D0:72,3,4,1,,
8E:F5:46:89:86:A2,3,4,1,,
A6:77:61:54:12:A1,3,4,1,,
46:53:FF:B6:E5:36,3,4,1,,
CA:D8:11:21:57:A7,3,4,1,,
46:7F:25:90:F7:F1,3,4,1,,
0A:DB:C6:00:EB:F9,3,4,1,,
1A:FC:E9:2E:75:55,3,4,1,,
9A:FE:B2:5E:D8:51,3,4,1,,
5E:D5:B9:23:4D:57,3,4,1,,
96:6C:A3:86:A5:78,3,4,1,,
BE:E5:F3:67:9A:95,3,4,2,,
EA:8A:D1:18:AD:E6,3,4,1,,
FA:49:4B:01:C5:D6,3,4,1,,
32:0D:19:FB:17:63,3,4,1,,
02:83:95:71:33:27,3,4,1,,
EE:25:F6:64:F3:C0,3,4,1,,
02:4B:DA:FC:25:FA,3,4,1,,
26:C6:B4:EE:03:EE,3,4,1,,
9E:47:0D:31:A5:B7,3,4,1,,
3A:87:A7:FB:0A:DA,3,4,1,,
62:4C:9F:45:FB:B3,3,4,1,,
C6:F2:03:7B:6D:46,3,4,1,,
F2:E2:1E:85:AD:C5,3,4,1,,
D2:11:51:B8:F0:A5,3,4,1,,
1A:17:35:DC:33:49,3,4,1,,
D2:ED:14:FA:ED:47,3,4,1,,
EE:B8:48:AA:5F:AE,3,4,1,,
56:C3:6D:E5:A6:B5,3,4,1,,
CA:53:91:8B:81:6F,3,4,1,,
4E:9E:68:1A:DE:03,3,4,1,,
EA:9D:FC:43:E4:07,3,4,1,,
4C:A6:4D:7A:43:23,3,4,3,,
E6:27:10:48:30:55,3,4,1,,
DE:AE:35:F5:CA:B7,3,4,1,,
C2:46:23:8E:35:CD,3,4,1,,
4E:15:99:92:E9:F4,3,4,1,,
A6:B3:43:15:CD:BD,3,4,1,,
E2:7C:72:72:8E:E0,3,4,1,,
DA:A1:19:03:46:2D,3,4,1,,
AE:54:B1:A2:37:3C,3,4,1,,
BA:DD:98:C2:01:14,3,4,1,,
FE:20:CF:DD:AB:F4,3,4,1,,
72:F2:6D:57:08:23,3,4,1,,
C2:A2:9A:99:37:5C,3,4,1,,
F2:C2:84:3A:26:7A,3,4,1,,
12:CF:21:F5:BA:F7,3,4,1,,
C2:C0:0C:AA:7D:AE,3,4,1,,
E2:6D:84:8A:D0:6E,3,4,1,,
6A:EC:FD:4C:AA:FF,3,4,1,,
4A:13:82:9A:17:F9,3,4,1,,
72:64:AE:5A:66:18,3,4,1,,
AE:FF:26:4A:70:25,3,4,1,,
BE:DB:FD:9B:7C:56,3,4,1,,
2A:0A:72:FE:5D:30,3,4,1,,
5E:4A:BF:1A:EA:8C,3,4,1,,
B6:CB:5A:BC:C1:F8,3,4,1,,
5A:82:B5:A5:F0:76,3,4,1,,
6A:98:A6:F3:06:29,3,4,1,,
DE:57:83:4F:11:90,3,4,1,,
88:9C:AD:1C:80:20,3,4,1,,
88:9C:AD:1C:80:2F,3,4,1,,
2E:37:AB:FA:8F:D6,3,4,1,,
FE:46:F6:95:6E:F4,3,4,1,,
E6:7E:9C:F2:62:08,3,4,1,,
6E:70:E8:71:7D:EA,3,4,1,,
C6:6E:FF:4F:F2:A6,3,4,1,,
BA:EC:74:FD:42:BD,3,4,1,,
96:F9:E0:9E:40:63,3,4,1,,
4A:0B:9F:51:9B:6F,3,4,1,,
D6:BA:D1:02:87:30,3,4,1,,
3A:F2:1C:0E:EC:DA,3,4,1,,
22:0C:DD:EA:96:46,3,4,1,,
02:95:A3:4E:A5:C2,3,4,1,,
9E:DB:8B:5F:54:8F,3,4,1,,
86:A7:68:BC:F3:3F,3,4,1,,
EA:82:3E:22:AC:49,3,4,1,,
9C:FC:E8:B5:01:12,3,4,1,,
62:07:6B:72:86:6E,3,4,1,,
8E:81:0C:9A:96:1B,3,4,1,,
8A:87:C0:39:4C:31,3,4,1,,
2E:07:E4:84:26:C0,3,4,1,,
A2:09:43:7B:7D:CD,3,4,1,,
AA:97:26:D6:66:EF,3,4,1,,
4A:97:E3:66:A0:D5,3,4,1,,
76:50:87:C1:23:BA,3,4,1,,
FE:91:B9:49:06:C3,3,4,1,,
2E:D0:9C:EB:8D:FC,3,4,1,,
4A:A4:A0:BA:5B:8F,3,4,1,,
B2:8F:D6:15:78:E2,3,4,1,,
86:FE:C6:6D:BA:8C,3,4,1,,
F2:05:22:07:AD:AC,3,4,1,,
C6:72:06:B2:3E:A2,3,4,1,,
32:18:D3:A6:6A:3A,3,4,1,,
2A:D8:30:24:FF:CD,3,4,1,,
C6:DB:43:7E:ED:DA,3,4,1,,
4E:31:37:62:C4:AA,3,4,1,,
96:07:CE:1F:CE:62,3,4,1,,
10:B1:DF:6A:B6:0F,3,4,2,,
1E:8E:60:39:3D:84,3,4,1,,
2E:6F:BA:5C:AC:B9,3,4,1,,
EA:27:98:D3:12:A2,3,4,1,,
3E:65:05:D2:64:9B,3,4,1,,
9A:B6:A2:85:69:4A,3,4,1,,
66:5B:E2:1A:16:0C,3,4,1,,
FE:1E:A9:00:19:81,3,4,1,,
1A:14:AB:7C:B3:59,3,4,1,,
0A:28:4A:F8:EB:D7,3,4,1,,
66:25:26:0C:3C:31,3,4,1,,
EE:7C:8F:C6:62:B3,3,4,1,,
72:57:8D:0F:06:5B,3,4,1,,
EE:2D:31:5F:5A:0E,3,4,1,,
62:01:0D:31:7E:3C,3,4,1,,
7A:41:D5:41:6A:C1,3,4,1,,
66:FA:F0:39:43:BF,3,4,1,,
4A:3D:E7:7B:E3:73,3,4,1,,
52:31:3A:E7:3B:37,3,4,1,,
AE:B8:39:B4:A9:85,3,4,1,,
26:1A:00:DA:61:A7,3,4,1,,
4A:6C:C4:45:29:BF,3,4,1,,
12:81:43:16:28:F0,3,4,1,,
BA:1E:E7:D1:6D:51,3,4,1,,
92:69:AC:C7:D0:59,3,4,1,,
8E:D6:B8:37:00:0C,3,4,1,,
CE:CC:7A:3A:11:2B,3,4,1,,
1E:13:23:12:2A:3E,3,4,1,,
6A:5F:00:E2:C5:AB,3,4,1,,
56:8E:D8:39:12:4E,3,4,1,,
4E:07:34:67:03:0F,3,4,1,,
1A:7C:5D:AD:FB:E9,3,4,1,,
82:5E:1E:1F:C5:27,3,4,1,,
AE:FB:5D:16:F9:63,3,4,1,,
A6:5F:84:C6:6B:E9,3,4,1,,
0E:59:BF:61:3F:2C,3,4,1,,
36:CC:09:C9:EC:51,3,4,1,,
86:78:D5:E2:77:A4,3,4,1,,
6E:8D:67:94:D9:9A,3,4,1,,
7E:1C:4E:ED:B7:1C,3,4,1,,
3A:5B:C9:4B:A8:4D,3,4,1,,
4E:4B:9B:EF:81:2F,3,4,1,,
4A:7D:26:7E:6B:BD,3,4,1,,
A6:B6:E2:B1:65:3E,3,4,1,,
4E:33:AB:48:3A:14,3,4,1,,
2A:5D:58:00:36:8B,3,4,1,,
56:B0:3B:19:F7:74,3,4,1,,
58:6C:25:2C:B7:D5,3,4,1,,
B2:E4:D4:73:2C:A6,3,4,1,,
DA:A1:19:D3:1F:EE,3,4,1,,
92:3D:B4:28:13:D8,3,4,1,,
FE:10:BA:DA:76:07,3,4,1,,
B2:D8:21:05:BA:54,3,4,1,,
2E:0B:F4:45:66:4B,3,4,1,,
22:12:5D:03:8D:19,3,4,1,,
DA:A1:19:B4:DC:F1,3,4,1,,
BE:52:30:C8:0D:79,3,4,1,,
5A:A2:32:98:03:CB,3,4,1,,
F4:BD:9E:3B:99:A0,3,4,1,,
F4:BD:9E:3B:99:AF,3,4,1,,
CA:8B:07:E5:89:26,3,4,1,,
0A:39:68:AF:22:30,3,4,1,,
E2:9C:7E:1F:C2:01,3,4,1,,
70:A6:CC:09:D3:91,3,4,1,,
FC:E2:6C:14:85:C1,3,4,1,,
FA:87:A8:59:09:B8,3,4,1,,
72:15:82:17:23:46,3,4,1,,
10:51:07:EE:83:AB,3,4,1,,
52:92:33:4C:0E:A0,3,4,1,,
82:19:68:5C:00:CA,3,4,1,,
E6:78:7C:AF:12:39,3,4,1,,
3E:DD:F3:B8:25:74,3,4,1,,
4A:B3:2D:B0:F0:E8,3,4,1,,
6E:BA:82:54:FC:BA,3,4,1,,
7E:68:E7:59:25:60,3,4,1,,
5C:80:B6:04:4C:E1,3,4,1,,
